offer_id,invite_id,invite_created_at,invite_invitation_state,invite_state,invite_first_viewed_at,invite_material_id,invite_min_deal_quantity_kg,invite_max_deal_quantity_kg,selling_company_id,buying_org_id
40852,40843,2019-12-03 08:31:48.221560+00:00,ORDERED,EXPIRED,2019-12-04 07:01:34.386000+00:00,3938941,0.0,36000.0,30109,32539
40863,40854,2019-12-03 08:33:57.641934+00:00,ORDERED,EXPIRED,2019-12-04 06:46:47.804000+00:00,3938941,0.0,36000.0,30109,32539
41069,41065,2019-12-03 14:35:34.425578+00:00,INVALID,EXPIRED,,3031830,0.0,10320.0,7409,40955
40876,40870,2019-12-03 08:36:41.778800+00:00,ORDERED,SOLD_OUT,2019-12-10 05:41:55.194000+00:00,82664050,0.0,16000.0,22,1100
40884,40880,2019-12-03 08:40:05.228502+00:00,ORDERED,SOLD_OUT,2019-12-10 05:42:39.291000+00:00,82664050,0.0,16000.0,22,1100
40907,40904,2019-12-03 09:48:16.820476+00:00,ORDERED,SOLD_OUT,2019-12-03 10:59:48.936000+00:00,241990,0.0,26000.0,15941,20438
40915,40911,2019-12-03 10:09:07.554340+00:00,INVALID,EXPIRED,,2536122,0.0,8000.0,15941,19916
40924,40921,2019-12-03 10:35:57.510889+00:00,ORDERED,SOLD_OUT,2019-12-03 10:42:28.342000+00:00,2536122,0.0,8000.0,15941,40370
40930,40927,2019-12-03 10:40:26.177648+00:00,ORDERED,SOLD_OUT,2019-12-03 10:47:31.222000+00:00,2536122,0.0,10000.0,15941,35869
40975,40972,2019-12-03 11:39:33.407559+00:00,ORDERED,SOLD_OUT,2019-12-03 12:06:16.285000+00:00,241990,0.0,13000.0,15941,20438
40998,40995,2019-12-03 13:54:16.244825+00:00,ORDERED,SOLD_OUT,2019-12-04 05:15:13.026000+00:00,546872,0.0,17200.0,12233,16219
41046,41043,2019-12-03 14:19:22.857353+00:00,INVALID,EXPIRED,,87461670,0.0,9900.0,12233,12336
41053,41050,2019-12-03 14:25:02.887302+00:00,INVALID,EXPIRED,,557971,0.0,8100.0,12233,12336
41077,41073,2019-12-03 14:38:22.145494+00:00,INVALID,EXPIRED,,2538044,0.0,4000.0,7409,40955
41097,41094,2019-12-03 16:24:35.235875+00:00,ORDERED,EXPIRED,2019-12-04 06:41:02.077000+00:00,2338371,0.0,48400.0,12233,17987
41102,41099,2019-12-03 16:28:17.376950+00:00,INVALID,EXPIRED,,2338371,0.0,48400.0,12233,17987
41107,41104,2019-12-03 16:30:16.777625+00:00,INVALID,EXPIRED,,2338371,0.0,48400.0,12233,17987
41118,41109,2019-12-03 16:33:01.940473+00:00,INVALID,EXPIRED,,2338355,0.0,19800.0,12233,18006
41118,41112,2019-12-03 16:33:04.576974+00:00,INVALID,EXPIRED,2019-12-04 07:33:16.885000+00:00,2338355,0.0,19800.0,12233,12332
41118,41115,2019-12-03 16:33:06.285215+00:00,INVALID,EXPIRED,,2338355,0.0,19800.0,12233,18005
41129,41120,2019-12-03 16:35:20.096027+00:00,INVALID,EXPIRED,,2338355,0.0,19800.0,12233,18006
41129,41123,2019-12-03 16:35:23.218153+00:00,INVALID,EXPIRED,,2338355,0.0,19800.0,12233,12332
41129,41126,2019-12-03 16:35:24.095509+00:00,INVALID,EXPIRED,,2338355,0.0,19800.0,12233,18005
41140,41131,2019-12-03 16:36:55.494911+00:00,INVALID,EXPIRED,,2338355,0.0,19800.0,12233,18005
41140,41134,2019-12-03 16:36:57.853076+00:00,INVALID,EXPIRED,,2338355,0.0,19800.0,12233,12332
41140,41137,2019-12-03 16:36:59.591432+00:00,INVALID,EXPIRED,,2338355,0.0,19800.0,12233,18006
41181,41156,2019-12-03 16:42:38.927070+00:00,ORDERED,EXPIRED,2019-12-09 07:44:07.731000+00:00,557971,0.0,306000.0,12233,12300
41181,41162,2019-12-03 16:43:03.926554+00:00,INVALID,EXPIRED,2019-12-10 11:00:24.503000+00:00,557971,0.0,306000.0,12233,12318
41181,41165,2019-12-03 16:43:17.211942+00:00,INVALID,EXPIRED,,557971,0.0,306000.0,12233,12311
41181,41168,2019-12-03 16:43:27.835698+00:00,ORDERED,EXPIRED,2019-12-10 08:12:26.367000+00:00,557971,0.0,306000.0,12233,12307
41181,41171,2019-12-03 16:43:48.942096+00:00,INVALID,EXPIRED,,557971,0.0,306000.0,12233,12342
41181,41175,2019-12-03 16:44:07.819033+00:00,INVALID,EXPIRED,,557971,0.0,306000.0,12233,12278
41181,41178,2019-12-03 16:44:18.176113+00:00,ORDERED,EXPIRED,2019-12-09 12:27:42.783000+00:00,557971,0.0,306000.0,12233,12315
41191,41185,2019-12-03 16:54:50.997700+00:00,ORDERED,EXPIRED,2019-12-09 12:07:49.814000+00:00,557955,0.0,66000.0,12233,12346
41191,41188,2019-12-03 16:54:52.001214+00:00,INVALID,EXPIRED,,557955,0.0,66000.0,12233,12282
41235,41195,2019-12-03 16:58:32.002591+00:00,INVALID,EXPIRED,,558005,0.0,9600.0,12233,12275
41235,41198,2019-12-03 16:58:36.959836+00:00,INVALID,EXPIRED,,558005,0.0,9600.0,12233,12268
41235,41201,2019-12-03 16:58:39.580439+00:00,INVALID,EXPIRED,,558005,0.0,9600.0,12233,12276
41235,41204,2019-12-03 16:58:42.879486+00:00,INVALID,EXPIRED,,558005,0.0,9600.0,12233,12272
41235,41207,2019-12-03 16:58:45.771949+00:00,INVALID,EXPIRED,,558005,0.0,9600.0,12233,12273
41235,41210,2019-12-03 16:58:48.106803+00:00,INVALID,EXPIRED,,558005,0.0,9600.0,12233,12347
41235,41213,2019-12-03 16:58:50.368738+00:00,INVALID,EXPIRED,,558005,0.0,9600.0,12233,12271
41235,41216,2019-12-03 16:58:57.352280+00:00,INVALID,EXPIRED,,558005,0.0,9600.0,12233,12270
41235,41222,2019-12-03 16:59:01.376478+00:00,INVALID,EXPIRED,,558005,0.0,9600.0,12233,12267
41235,41225,2019-12-03 16:59:06.286229+00:00,INVALID,EXPIRED,,558005,0.0,9600.0,12233,12274
41414,41239,2019-12-03 17:05:46.436619+00:00,INVALID,EXPIRED,2019-12-09 11:37:57.055000+00:00,557971,0.0,90000.0,12233,12306
41414,41242,2019-12-03 17:10:21.038903+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,21179
41414,41245,2019-12-03 17:10:36.960933+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12291
41414,41248,2019-12-03 17:10:57.840843+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12314
41414,41251,2019-12-03 17:11:07.678700+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12269
41414,41254,2019-12-03 17:11:22.733693+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12319
41414,41260,2019-12-03 17:11:31.490153+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12294
41414,41263,2019-12-03 17:11:39.873176+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12312
41414,41267,2019-12-03 17:11:47.427305+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12316
41414,41270,2019-12-03 17:11:53.896129+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12285
41414,41273,2019-12-03 17:11:58.510476+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12295
41414,41276,2019-12-03 17:12:03.497691+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12337
41414,41279,2019-12-03 17:12:13.372211+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12283
41414,41282,2019-12-03 17:12:19.640044+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12322
41414,41285,2019-12-03 17:12:35.750709+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12344
41414,41288,2019-12-03 17:12:45.686617+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12276
41414,41291,2019-12-03 17:12:51.319534+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12299
41414,41294,2019-12-03 17:12:55.384680+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12701
41414,41297,2019-12-03 17:13:03.813607+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12304
41414,41300,2019-12-03 17:13:16.676796+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12272
41414,41303,2019-12-03 17:13:50.024153+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12321
41414,41306,2019-12-03 17:14:00.254677+00:00,ORDERED,EXPIRED,2019-12-11 12:13:27.068000+00:00,557971,0.0,90000.0,12233,12338
41414,41309,2019-12-03 17:14:36.859949+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12320
41414,41312,2019-12-03 17:14:46.517151+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12303
41414,41315,2019-12-03 17:14:54.736810+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12279
41414,41321,2019-12-03 17:15:10.435794+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12298
41414,41324,2019-12-03 17:15:15.896393+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12339
41414,41327,2019-12-03 17:15:23.212511+00:00,ORDERED,EXPIRED,2019-12-11 04:43:40.410000+00:00,557971,0.0,90000.0,12233,12334
41414,41330,2019-12-03 17:15:54.622609+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12332
41414,41338,2019-12-03 17:16:02.662757+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12296
41414,41341,2019-12-03 17:16:09.926370+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12273
41414,41344,2019-12-03 17:16:13.582258+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12284
41414,41347,2019-12-03 17:16:16.755920+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12313
41414,41350,2019-12-03 17:16:29.665253+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12292
41414,41353,2019-12-03 17:16:38.363326+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12327
41414,41356,2019-12-03 17:16:46.774305+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12395
41414,41359,2019-12-03 17:16:56.665437+00:00,INVALID,EXPIRED,2019-12-09 08:24:27.513000+00:00,557971,0.0,90000.0,12233,12234
41414,41362,2019-12-03 17:17:00.434120+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12280
41414,41365,2019-12-03 17:17:11.991661+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12341
41414,41368,2019-12-03 17:17:12.719288+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12324
41414,41378,2019-12-03 17:17:17.069396+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12270
41414,41384,2019-12-03 17:17:26.337760+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12297
41414,41387,2019-12-03 17:17:29.067645+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12301
41414,41390,2019-12-03 17:17:50.669223+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12330
41414,41393,2019-12-03 17:18:05.264620+00:00,ORDERED,EXPIRED,2019-12-13 09:05:28.520000+00:00,557971,0.0,90000.0,12233,12293
41414,41396,2019-12-03 17:18:14.719740+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12331
41414,41399,2019-12-03 17:18:23.071537+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12281
41414,41402,2019-12-03 17:18:32.576456+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12288
41414,41405,2019-12-03 17:18:37.620904+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12317
41414,41408,2019-12-03 17:18:49.167392+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12340
41414,41411,2019-12-03 17:19:00.032192+00:00,INVALID,EXPIRED,2019-12-09 07:46:59.781000+00:00,557971,0.0,90000.0,12233,12287
41414,41416,2019-12-03 17:24:01.892185+00:00,INVALID,EXPIRED,,557971,0.0,90000.0,12233,12703
41434,41431,2019-12-03 18:51:01.978976+00:00,ORDERED,SOLD_OUT,2019-12-04 13:18:24.849000+00:00,2865622,0.0,18360.0,17116,41091
41439,41436,2019-12-03 18:53:55.183516+00:00,INVALID,EXPIRED,,2865622,0.0,18360.0,17116,41091
41449,41444,2019-12-04 00:57:46.738696+00:00,ORDERED,SOLD_OUT,2019-12-06 08:13:07.441000+00:00,3109961,0.0,860.0,30109,33362
41456,41451,2019-12-04 01:05:07.570521+00:00,ORDERED,EXPIRED,2019-12-06 08:10:40.923000+00:00,3109759,0.0,3600.0,30109,33362
41523,41458,2019-12-04 01:46:09.823999+00:00,ORDERED,SOLD_OUT,2019-12-04 02:24:40.300000+00:00,3934873,0.0,3600.0,30109,26605
41534,41530,2019-12-04 02:04:05.683322+00:00,ORDERED,SOLD_OUT,2019-12-04 02:34:17.180000+00:00,84026558,0.0,3440.0,30109,26605
41604,41599,2019-12-04 06:08:04.921077+00:00,ORDERED,SOLD_OUT,2019-12-04 08:30:27.729000+00:00,3934873,0.0,2700.0,30109,26667
41612,41607,2019-12-04 06:29:38.411352+00:00,ORDERED,SOLD_OUT,2019-12-04 08:33:50.701000+00:00,3934873,0.0,3600.0,30109,26667
41624,41619,2019-12-04 06:33:32.411972+00:00,ORDERED,SOLD_OUT,2019-12-04 08:37:56.414000+00:00,3934873,0.0,7200.0,30109,26667
41633,41628,2019-12-04 06:40:54.631960+00:00,ORDERED,SOLD_OUT,2019-12-12 06:22:54.039000+00:00,3934873,0.0,18000.0,30109,26666
41640,41635,2019-12-04 06:42:48.314901+00:00,ORDERED,SOLD_OUT,2019-12-09 01:59:48.785000+00:00,3934873,0.0,18000.0,30109,26666
41652,41647,2019-12-04 06:46:35.913151+00:00,ORDERED,SOLD_OUT,2019-12-04 07:24:49.506000+00:00,3934873,0.0,18000.0,30109,26666
41659,41654,2019-12-04 06:49:02.144246+00:00,ORDERED,EXPIRED,2019-12-04 07:03:26.832000+00:00,3934873,0.0,18000.0,30109,26666
41665,41662,2019-12-04 06:57:45.918934+00:00,ORDERED,EXPIRED,2019-12-06 08:01:02.473000+00:00,3938941,0.0,4500.0,30109,26666
41694,41691,2019-12-04 07:02:01.216475+00:00,ORDERED,SOLD_OUT,2019-12-06 07:58:56.255000+00:00,3938941,0.0,4500.0,30109,26666
41720,41704,2019-12-04 07:14:52.432179+00:00,ORDERED,SOLD_OUT,2019-12-04 12:18:36.807000+00:00,3934873,0.0,18000.0,30109,26668
41736,41725,2019-12-04 07:22:20.690477+00:00,ORDERED,SOLD_OUT,2019-12-04 07:35:17.312000+00:00,3934873,0.0,2700.0,30109,26670
41770,41745,2019-12-04 07:29:37.335438+00:00,INVALID,EXPIRED,,557971,0.0,54000.0,12233,12329
41770,41748,2019-12-04 07:29:45.571011+00:00,INVALID,EXPIRED,,557971,0.0,54000.0,12233,12289
41770,41751,2019-12-04 07:30:28.499457+00:00,INVALID,EXPIRED,,557971,0.0,54000.0,12233,12310
41770,41754,2019-12-04 07:30:39.262081+00:00,INVALID,EXPIRED,,557971,0.0,54000.0,12233,12308
41770,41757,2019-12-04 07:31:03.014386+00:00,INVALID,EXPIRED,,557971,0.0,54000.0,12233,12927
41770,41760,2019-12-04 07:31:25.234870+00:00,INVALID,EXPIRED,,557971,0.0,54000.0,12233,12326
41770,42902,2019-12-05 09:28:36.110644+00:00,INVALID,EXPIRED,,557971,0.0,54000.0,12233,12336
41781,41774,2019-12-04 07:45:00.167100+00:00,INVALID,EXPIRED,,558846,0.0,34000.0,12233,12868
41781,41777,2019-12-04 07:45:01.778115+00:00,INVALID,EXPIRED,,558846,0.0,34000.0,12233,12324
41795,41785,2019-12-04 07:51:58.200872+00:00,INVALID,EXPIRED,,2823261,0.0,36000.0,12233,12272
41795,41788,2019-12-04 07:51:58.811813+00:00,INVALID,EXPIRED,,2823261,0.0,36000.0,12233,12872
41795,41791,2019-12-04 07:51:59.897280+00:00,INVALID,EXPIRED,,2823261,0.0,36000.0,12233,12324
42071,41826,2019-12-04 08:53:47.463012+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14673
42071,41829,2019-12-04 08:54:26.689733+00:00,INVALID,EXPIRED,2019-12-09 11:37:17.639000+00:00,546872,0.0,172000.0,12233,12306
42071,41832,2019-12-04 08:54:34.741872+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12905
42071,41835,2019-12-04 08:54:37.464055+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14679
42071,41838,2019-12-04 08:54:40.564648+00:00,INVALID,EXPIRED,2019-12-10 07:12:03.400000+00:00,546872,0.0,172000.0,12233,14297
42071,41841,2019-12-04 08:54:50.920214+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12269
42071,41844,2019-12-04 08:54:59.355132+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12300
42071,41847,2019-12-04 08:55:04.788501+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14851
42071,41850,2019-12-04 08:55:15.572557+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12930
42071,41853,2019-12-04 08:55:26.342988+00:00,INVALID,EXPIRED,2019-12-09 07:14:26.832000+00:00,546872,0.0,172000.0,12233,14839
42071,41856,2019-12-04 08:55:33.385221+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12882
42071,41859,2019-12-04 08:57:01.136373+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14672
42071,41862,2019-12-04 08:57:02.187036+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14876
42071,41865,2019-12-04 08:57:15.936298+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12319
42071,41868,2019-12-04 08:57:16.143933+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12412
42071,41871,2019-12-04 08:57:32.739810+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,16225
42071,41874,2019-12-04 08:57:42.888525+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12891
42071,41877,2019-12-04 08:57:49.038243+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12316
42071,41880,2019-12-04 08:58:08.362386+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12285
42071,41883,2019-12-04 08:58:09.873281+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14874
42071,41886,2019-12-04 08:58:17.495047+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12909
42071,41889,2019-12-04 08:58:20.362218+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12295
42071,41892,2019-12-04 08:58:35.131583+00:00,INVALID,EXPIRED,2019-12-13 13:41:13.811000+00:00,546872,0.0,172000.0,12233,12333
42071,41895,2019-12-04 08:58:39.273473+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12944
42071,41898,2019-12-04 08:58:46.456991+00:00,INVALID,EXPIRED,2019-12-09 10:56:06.337000+00:00,546872,0.0,172000.0,12233,14863
42071,41901,2019-12-04 08:58:54.804246+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12276
42071,41904,2019-12-04 08:59:04.770324+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14844
42071,41907,2019-12-04 08:59:30.157284+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12923
42071,41910,2019-12-04 08:59:33.279950+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12919
42071,41913,2019-12-04 08:59:41.455313+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12701
42071,41916,2019-12-04 09:00:08.874168+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12868
42071,41919,2019-12-04 09:00:11.727104+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12921
42071,41922,2019-12-04 09:00:18.296900+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12346
42071,41925,2019-12-04 09:00:27.184568+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12342
42071,41929,2019-12-04 09:00:34.762979+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14866
42071,41932,2019-12-04 09:00:40.210449+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14668
42071,41935,2019-12-04 09:00:54.451071+00:00,INVALID,EXPIRED,2019-12-11 05:38:41.950000+00:00,546872,0.0,172000.0,12233,12933
42071,41938,2019-12-04 09:01:28.144107+00:00,ORDERED,EXPIRED,2019-12-13 11:28:08.600000+00:00,546872,0.0,172000.0,12233,12272
42071,41941,2019-12-04 09:01:41.702206+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12338
42071,41944,2019-12-04 09:01:54.066225+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12915
42071,41947,2019-12-04 09:01:56.833895+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12893
42071,41950,2019-12-04 09:02:00.885069+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12889
42071,41953,2019-12-04 09:02:04.704691+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12899
42071,41956,2019-12-04 09:02:17.388968+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14868
42071,41959,2019-12-04 09:02:27.661332+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12308
42071,41962,2019-12-04 09:02:35.280840+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12320
42071,41965,2019-12-04 09:02:56.046909+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12279
42071,41968,2019-12-04 09:02:56.980781+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14881
42071,41971,2019-12-04 09:03:20.132826+00:00,INVALID,EXPIRED,2019-12-09 11:21:08.990000+00:00,546872,0.0,172000.0,12233,12298
42071,41974,2019-12-04 09:03:37.176234+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14870
42071,41977,2019-12-04 09:03:49.250385+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12903
42071,41980,2019-12-04 09:03:51.680948+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12334
42071,41983,2019-12-04 09:03:54.510075+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12703
42071,41986,2019-12-04 09:04:06.442420+00:00,INVALID,EXPIRED,2019-12-09 12:31:36.536000+00:00,546872,0.0,172000.0,12233,12332
42071,41994,2019-12-04 09:04:08.983272+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12917
42071,41997,2019-12-04 09:04:17.312548+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12296
42071,42000,2019-12-04 09:04:23.334533+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12907
42071,42003,2019-12-04 09:04:26.669219+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12284
42071,42006,2019-12-04 09:04:31.794722+00:00,INVALID,EXPIRED,2019-12-11 12:44:39.430000+00:00,546872,0.0,172000.0,12233,19055
42071,42009,2019-12-04 09:04:41.675062+00:00,INVALID,EXPIRED,2019-12-10 09:33:23.940000+00:00,546872,0.0,172000.0,12233,12327
42071,42012,2019-12-04 09:04:49.381475+00:00,INVALID,EXPIRED,2019-12-09 08:23:03.885000+00:00,546872,0.0,172000.0,12233,12234
42071,42015,2019-12-04 09:04:58.907691+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12341
42071,42018,2019-12-04 09:05:04.772145+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12324
42071,42022,2019-12-04 09:05:11.224716+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12270
42071,42028,2019-12-04 09:05:13.519321+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12897
42071,42032,2019-12-04 09:05:18.345783+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,15265
42071,42035,2019-12-04 09:05:42.708117+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12301
42071,42038,2019-12-04 09:05:43.353421+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12297
42071,42041,2019-12-04 09:06:03.542884+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12913
42071,42047,2019-12-04 09:06:19.323497+00:00,INVALID,EXPIRED,2019-12-09 07:45:52.357000+00:00,546872,0.0,172000.0,12233,12267
42071,42050,2019-12-04 09:06:42.078518+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12330
42071,42053,2019-12-04 09:06:51.675806+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,15307
42071,42056,2019-12-04 09:07:18.180403+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14860
42071,42059,2019-12-04 09:07:32.799876+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12895
42071,42062,2019-12-04 09:07:35.762606+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12911
42071,42065,2019-12-04 09:07:38.788484+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,12340
42071,42068,2019-12-04 09:07:45.444218+00:00,INVALID,EXPIRED,,546872,0.0,172000.0,12233,14687
42153,42138,2019-12-04 09:34:43.105828+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12289
42153,42141,2019-12-04 09:34:55.687651+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12925
42153,42144,2019-12-04 09:34:58.088464+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12310
42153,42147,2019-12-04 09:35:34.356075+00:00,INVALID,EXPIRED,2019-12-09 12:30:00.490000+00:00,546872,0.0,34400.0,12233,12927
42153,42150,2019-12-04 09:35:49.755266+00:00,INVALID,EXPIRED,,546872,0.0,34400.0,12233,12326
42172,42155,2019-12-04 09:43:08.596084+00:00,INVALID,EXPIRED,,3387279,0.0,18000.0,12233,12272
42172,42158,2019-12-04 09:43:09.568451+00:00,INVALID,EXPIRED,,3387279,0.0,18000.0,12233,12324
42172,42162,2019-12-04 09:43:10.745566+00:00,INVALID,EXPIRED,,3387279,0.0,18000.0,12233,12270
42172,42168,2019-12-04 09:43:10.934395+00:00,INVALID,EXPIRED,,3387279,0.0,18000.0,12233,12897
42210,42179,2019-12-04 09:47:28.176375+00:00,INVALID,EXPIRED,2019-12-04 10:36:50.067000+00:00,241990,0.0,26000.0,15941,19916
42211,42183,2019-12-04 09:48:02.549547+00:00,INVALID,EXPIRED,,546880,0.0,14400.0,12233,12886
42211,42186,2019-12-04 09:48:06.614211+00:00,INVALID,EXPIRED,2019-12-09 11:37:44.576000+00:00,546880,0.0,14400.0,12233,12306
42211,42189,2019-12-04 09:48:10.846436+00:00,INVALID,EXPIRED,,546880,0.0,14400.0,12233,12884
42211,42192,2019-12-04 09:48:15.812996+00:00,INVALID,EXPIRED,,546880,0.0,14400.0,12233,14149
42211,42195,2019-12-04 09:48:21.122960+00:00,INVALID,EXPIRED,,546880,0.0,14400.0,12233,12877
42211,42198,2019-12-04 09:48:25.591232+00:00,INVALID,EXPIRED,,546880,0.0,14400.0,12233,12347
42211,42201,2019-12-04 09:48:28.141789+00:00,INVALID,EXPIRED,,546880,0.0,14400.0,12233,12274
42211,42204,2019-12-04 09:48:30.663046+00:00,INVALID,EXPIRED,,546880,0.0,14400.0,12233,12879
42211,42207,2019-12-04 09:48:33.227687+00:00,INVALID,EXPIRED,2019-12-10 08:07:20.748000+00:00,546880,0.0,14400.0,12233,14151
42265,42215,2019-12-04 09:53:20.531649+00:00,INVALID,EXPIRED,,87462529,0.0,79200.0,12233,12329
