offer_id,offer_created_at,offer_valid_from,offer_valid_until,offer_state,offer_national_currency,offer_total_quantity_kg,transaction_type,seller_user_id,unit_price_nationalcurrency
55242,2019-12-20 10:32:29.683084+00:00,2019-12-20 10:35:00+00:00,2019-12-27 15:00:00+00:00,COMPLETED,EUR,18000,fixed_price_offer,8764,1.85
55267,2019-12-20 11:27:20.394597+00:00,2019-12-20 11:30:00+00:00,2019-12-23 21:00:00+00:00,COMPLETED,EUR,48000,fixed_price_offer,23453,1.5
55286,2019-12-20 13:36:46.060962+00:00,2019-12-20 13:40:00+00:00,2019-12-20 21:00:00+00:00,COMPLETED,EUR,50000,fixed_price_offer,23453,1.2
55291,2019-12-20 13:39:36.385297+00:00,2019-12-20 13:41:00+00:00,2019-12-20 21:00:00+00:00,COMPLETED,EUR,50000,fixed_price_offer,23453,1.56
55316,2019-12-20 13:53:14.168675+00:00,2019-12-20 21:05:00+00:00,2020-01-07 21:00:00+00:00,COMPLETED,EUR,25000,fixed_price_offer,23453,1.58
55330,2019-12-20 14:00:57.291734+00:00,2019-12-20 21:05:00+00:00,2020-01-07 21:00:00+00:00,COMPLETED,EUR,44000,fixed_price_offer,23453,1.53
55342,2019-12-20 14:03:56.614033+00:00,2019-12-20 21:05:00+00:00,2020-01-07 21:00:00+00:00,COMPLETED,EUR,25000,fixed_price_offer,23453,2.1
55347,2019-12-20 14:10:38.499577+00:00,2019-12-20 21:05:00+00:00,2020-01-07 21:00:00+00:00,COMPLETED,EUR,24000,fixed_price_offer,23453,1.46
55352,2019-12-20 14:14:14.033494+00:00,2019-12-20 21:05:00+00:00,2020-01-07 21:00:00+00:00,COMPLETED,EUR,24000,fixed_price_offer,23453,1.25
55357,2019-12-20 14:16:24.954215+00:00,2019-12-20 21:05:00+00:00,2020-01-07 21:00:00+00:00,COMPLETED,EUR,24000,fixed_price_offer,23453,1.58
55362,2019-12-20 14:25:04.362736+00:00,2019-12-20 21:05:00+00:00,2020-01-07 15:34:46.430000+00:00,COMPLETED,EUR,78000,fixed_price_offer,23453,1.59
55367,2019-12-20 14:27:32.479436+00:00,2019-12-20 21:05:00+00:00,2020-01-07 21:00:00+00:00,COMPLETED,EUR,26000,fixed_price_offer,23453,1.59
55372,2019-12-20 14:30:28.181952+00:00,2019-12-20 21:05:00+00:00,2020-01-07 21:00:00+00:00,COMPLETED,EUR,25000,fixed_price_offer,23453,1.27
55377,2019-12-20 14:33:48.261654+00:00,2019-12-20 21:05:00+00:00,2020-01-07 15:34:59.798000+00:00,COMPLETED,EUR,78000,fixed_price_offer,23453,1.62
55382,2019-12-20 14:37:53.115581+00:00,2019-12-20 21:05:00+00:00,2020-01-07 21:00:00+00:00,COMPLETED,EUR,26000,fixed_price_offer,23453,1.6
55392,2019-12-20 15:07:29.557153+00:00,2019-12-20 15:10:00+00:00,2019-12-20 21:00:00+00:00,COMPLETED,EUR,20000,fixed_price_offer,23453,1.7
55397,2019-12-20 15:15:54.109529+00:00,2020-01-01 13:00:00+00:00,2020-03-31 21:00:00+00:00,COMPLETED,USD,450,fixed_price_offer,17117,2.1996719999999996
55402,2019-12-20 15:19:19.516066+00:00,2020-01-01 13:00:00+00:00,2020-03-31 21:00:00+00:00,COMPLETED,USD,200,fixed_price_offer,17117,2.2027544999999997
55407,2019-12-20 15:24:10.625138+00:00,2020-01-01 13:00:00+00:00,2020-03-31 21:00:00+00:00,COMPLETED,USD,2600,fixed_price_offer,17117,2.2001936538461537
55412,2019-12-20 15:25:36.991743+00:00,2020-01-01 13:00:00+00:00,2020-03-31 21:00:00+00:00,COMPLETED,USD,5400,fixed_price_offer,17117,2.200083
55417,2019-12-20 15:32:20.724066+00:00,2019-12-23 13:00:00+00:00,2020-03-31 21:00:00+00:00,COMPLETED,USD,19000,fixed_price_offer,17117,3.8600038421052627
55423,2019-12-20 17:05:12.180084+00:00,2019-12-23 13:00:00+00:00,2020-03-31 21:00:00+00:00,COMPLETED,USD,19000,fixed_price_offer,17117,3.8600038421052627
55428,2019-12-20 17:07:56.554418+00:00,2019-12-23 13:00:00+00:00,2020-03-31 21:00:00+00:00,COMPLETED,USD,2000,fixed_price_offer,17117,3.96995175
55435,2019-12-20 17:13:35.762309+00:00,2019-12-23 13:00:00+00:00,2020-03-31 21:00:00+00:00,COMPLETED,USD,19000,fixed_price_offer,17117,3.8600038421052627
55443,2019-12-20 17:16:06.031803+00:00,2019-12-23 13:00:00+00:00,2020-03-31 21:00:00+00:00,COMPLETED,USD,19000,fixed_price_offer,17117,3.8600038421052627
55450,2019-12-20 17:17:28.442143+00:00,2019-12-23 13:00:00+00:00,2020-03-31 21:00:00+00:00,COMPLETED,USD,2000,fixed_price_offer,17117,3.96995175
55481,2019-12-21 04:47:14.746846+00:00,2019-12-21 04:47:00+00:00,2019-12-28 13:30:00+00:00,COMPLETED,INR,10000,fixed_price_offer,3845,131.9990478
55487,2019-12-21 04:49:54.934594+00:00,2019-12-21 04:49:00+00:00,2019-12-28 13:30:00+00:00,COMPLETED,USD,20000,fixed_price_offer,3845,1.449989505
55501,2019-12-21 15:10:56.551940+00:00,2019-12-21 15:10:00+00:00,2019-12-28 02:00:00+00:00,COMPLETED,IDR,3600,fixed_price_offer,48558,108162.18786666666
55508,2019-12-22 18:30:22.346540+00:00,2019-12-22 18:30:00+00:00,2019-12-30 03:30:00+00:00,COMPLETED,INR,900,fixed_price_offer,3845,150.01886833333333
55522,2019-12-23 02:50:17.254814+00:00,2019-12-23 02:52:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,17200,fixed_price_offer,31078,11.399945651162792
55540,2019-12-23 03:55:22.300095+00:00,2019-12-23 03:55:00+00:00,2019-12-30 01:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31069,11.699999400000001
55554,2019-12-23 07:09:41.964547+00:00,2019-12-23 07:13:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,2700,fixed_price_offer,31078,11.800228
55561,2019-12-23 07:11:09.620988+00:00,2019-12-23 07:14:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,2700,fixed_price_offer,31078,11.800228
55639,2019-12-23 07:29:59.492630+00:00,2019-12-23 07:32:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,1800,fixed_price_offer,31078,11.79879
5571,2019-07-09 08:16:43.093986+00:00,2019-07-09 09:35:00+00:00,2019-07-31 06:00:00+00:00,COMPLETED,USD,192000,fixed_price_offer,270,2.0500014375
55710,2019-12-23 07:31:16.528859+00:00,2019-12-23 07:34:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,2700,fixed_price_offer,31078,11.800228
55731,2019-12-23 09:26:25.122907+00:00,2019-12-23 09:30:00+00:00,2019-12-27 01:00:00+00:00,COMPLETED,CNY,20000,fixed_price_offer,26967,17.80016796
55759,2019-12-23 10:31:27.208045+00:00,2019-12-23 10:45:00+00:00,2019-12-30 08:00:00+00:00,COMPLETED,USD,22000,fixed_price_offer,270,1.8499780681818179
55767,2019-12-23 10:52:22.823731+00:00,2019-12-23 12:00:00+00:00,2020-01-15 08:00:00+00:00,COMPLETED,USD,200000,fixed_price_offer,270,1.7999975999999998
55773,2019-12-23 10:56:09.548669+00:00,2019-12-23 12:00:00+00:00,2020-01-15 08:00:00+00:00,COMPLETED,USD,200000,fixed_price_offer,270,1.7999975999999998
55779,2019-12-23 10:58:39.015753+00:00,2019-12-23 12:00:00+00:00,2020-01-15 08:00:00+00:00,COMPLETED,USD,200000,fixed_price_offer,270,1.7999975999999998
55792,2019-12-23 12:52:30.709739+00:00,2019-12-23 12:55:00+00:00,2019-12-30 08:00:00+00:00,COMPLETED,EUR,88000,fixed_price_offer,23453,1.63
55797,2019-12-23 12:56:03.835922+00:00,2019-12-23 12:58:00+00:00,2019-12-23 12:59:57.292000+00:00,COMPLETED,EUR,40000,fixed_price_offer,23453,2.15
55802,2019-12-23 12:59:02.056417+00:00,2019-12-23 13:00:00+00:00,2019-12-30 08:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,23453,1.55
55814,2019-12-23 13:12:32.801799+00:00,2019-12-23 13:15:00+00:00,2019-12-30 08:00:00+00:00,COMPLETED,EUR,20000,fixed_price_offer,23453,1.7
55836,2019-12-24 02:23:32.891665+00:00,2019-12-24 02:26:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,2700,fixed_price_offer,31078,11.798860333333334
55847,2019-12-24 02:46:04.625759+00:00,2019-12-24 02:48:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,3600,fixed_price_offer,31078,11.79957925
55872,2019-12-24 03:38:22.699626+00:00,2019-12-24 03:40:00+00:00,2019-12-31 09:00:00+00:00,COMPLETED,USD,3000,fixed_price_offer,31939,4.590074666666667
55880,2019-12-24 03:40:37.147812+00:00,2019-12-24 03:43:00+00:00,2019-12-31 09:00:00+00:00,COMPLETED,USD,7000,fixed_price_offer,31939,5.219946285714286
55905,2019-12-24 07:23:38.379575+00:00,2019-12-24 08:00:00+00:00,2019-12-31 08:00:00+00:00,COMPLETED,USD,144000,fixed_price_offer,270,1.899996861111111
55919,2019-12-24 07:28:21.145445+00:00,2019-12-24 08:00:00+00:00,2019-12-31 08:00:00+00:00,COMPLETED,USD,304000,fixed_price_offer,270,1.9000013157894737
55959,2019-12-24 07:35:44.734302+00:00,2019-12-24 08:00:00+00:00,2019-12-31 08:00:00+00:00,COMPLETED,USD,22000,fixed_price_offer,270,1.8500074545454548
55978,2019-12-24 07:36:54.593706+00:00,2019-12-24 08:00:00+00:00,2019-12-31 08:00:00+00:00,COMPLETED,USD,22000,fixed_price_offer,270,1.8500074545454548
55999,2019-12-24 07:39:25.738167+00:00,2019-12-24 08:00:00+00:00,2019-12-31 08:00:00+00:00,COMPLETED,USD,22000,fixed_price_offer,270,1.8500074545454548
56020,2019-12-24 07:41:30.440240+00:00,2019-12-24 08:00:00+00:00,2019-12-31 08:00:00+00:00,COMPLETED,USD,22000,fixed_price_offer,270,1.8500074545454548
5605,2019-07-09 09:34:13.972222+00:00,2019-07-09 09:45:00+00:00,2019-08-04 06:00:00+00:00,COMPLETED,EUR,82500,fixed_price_offer,2776,1.7
56139,2019-12-24 08:39:09.808856+00:00,2019-12-24 08:41:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,39.000078900000005
56197,2019-12-24 08:40:38.931897+00:00,2019-12-24 08:44:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,39.000078900000005
56287,2019-12-24 08:43:32.637870+00:00,2019-12-24 08:46:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,9000,fixed_price_offer,31078,11.8000106
56350,2019-12-24 09:08:59.889713+00:00,2019-12-24 09:11:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,38.000209600000005
5637,2019-07-09 09:54:23.739315+00:00,2019-07-09 10:15:00+00:00,2019-07-17 12:30:00+00:00,COMPLETED,INR,6750,fixed_price_offer,3845,210.00456622222225
56506,2019-12-26 02:16:22.436390+00:00,2019-12-26 02:20:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,38.000209600000005
56562,2019-12-26 02:18:41.991801+00:00,2019-12-26 02:21:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,38.000209600000005
5660,2019-07-10 14:06:29.191122+00:00,2019-07-10 14:25:00+00:00,2019-07-12 06:00:00+00:00,COMPLETED,USD,260000,fixed_price_offer,270,1.8999991153846154
56618,2019-12-26 02:20:03.622836+00:00,2019-12-26 02:23:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,38.000209600000005
56625,2019-12-26 02:23:16.903455+00:00,2019-12-26 02:25:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,5400,fixed_price_offer,31078,11.800298166666668
56632,2019-12-26 02:24:39.444808+00:00,2019-12-26 02:27:00+00:00,2019-12-31 11:00:00+00:00,COMPLETED,CNY,2700,fixed_price_offer,31078,11.798860333333334
5664,2019-07-10 14:28:59.823388+00:00,2019-07-10 14:45:00+00:00,2019-07-12 06:00:00+00:00,COMPLETED,USD,260000,fixed_price_offer,270,1.8999991153846154
56663,2019-12-26 10:39:27.087005+00:00,2019-12-26 10:39:00+00:00,2020-01-02 03:30:00+00:00,COMPLETED,INR,3375,fixed_price_offer,3845,140.00910000000002
56673,2019-12-27 10:19:54.560179+00:00,2019-12-27 10:25:00+00:00,2020-01-03 03:30:00+00:00,COMPLETED,INR,5000,fixed_price_offer,16568,90.9932362
56699,2019-12-27 11:44:24.357901+00:00,2019-12-27 11:50:00+00:00,2020-01-06 08:00:00+00:00,COMPLETED,EUR,17200,fixed_price_offer,8764,5.0
56707,2019-12-27 13:05:44.037488+00:00,2019-12-27 13:15:00+00:00,2020-01-03 08:00:00+00:00,COMPLETED,USD,64000,fixed_price_offer,270,1.9000006828125
56714,2019-12-27 13:07:01.932054+00:00,2019-12-27 13:15:00+00:00,2020-01-03 08:00:00+00:00,COMPLETED,USD,64000,fixed_price_offer,270,1.9000006828125
5673,2019-07-11 08:43:11.511856+00:00,2019-07-11 08:53:00+00:00,2019-08-04 06:00:00+00:00,COMPLETED,EUR,82500,fixed_price_offer,2776,1.67
56730,2019-12-30 08:12:00.981689+00:00,2019-12-31 02:01:00+00:00,2020-01-06 01:00:00+00:00,COMPLETED,CNY,20000,fixed_price_offer,26967,17.800056625
56740,2019-12-30 08:47:32.895243+00:00,2020-01-13 07:00:00+00:00,2020-01-17 15:00:00+00:00,COMPLETED,EUR,1600,fixed_price_offer,18892,1.7
56862,2019-12-31 08:57:28.401713+00:00,2019-12-31 09:02:00+00:00,2020-01-11 11:00:00+00:00,COMPLETED,CNY,17200,fixed_price_offer,31078,34.00007843023256
5689,2019-07-11 08:46:00.804808+00:00,2019-07-11 13:00:00+00:00,2019-07-19 11:00:00+00:00,COMPLETED,EUR,110000,fixed_price_offer,2569,1.78
57051,2019-12-31 09:09:29.468802+00:00,2020-01-01 02:16:00+00:00,2020-01-11 11:00:00+00:00,COMPLETED,CNY,17200,fixed_price_offer,31078,34.00007843023256
5716,2019-07-11 08:49:58.734182+00:00,2019-07-11 13:00:00+00:00,2019-07-19 11:00:00+00:00,COMPLETED,EUR,110000,fixed_price_offer,2569,1.78
57240,2019-12-31 09:24:48.079249+00:00,2020-01-01 00:25:00+00:00,2020-01-11 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,37.9998095
57299,2019-12-31 09:26:59.656370+00:00,2020-01-01 02:28:00+00:00,2020-01-11 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,34.00005822222222
57358,2019-12-31 09:28:54.188864+00:00,2020-01-01 02:30:00+00:00,2020-01-11 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,34.00005822222222
5743,2019-07-11 08:53:46.313536+00:00,2019-07-11 13:00:00+00:00,2019-07-19 11:00:00+00:00,COMPLETED,EUR,110000,fixed_price_offer,2569,1.78
57432,2019-12-31 09:37:35.800044+00:00,2019-12-31 23:37:00+00:00,2020-01-11 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,37.9998095
57488,2019-12-31 09:39:41.277526+00:00,2020-01-01 01:38:00+00:00,2020-01-11 11:00:00+00:00,COMPLETED,CNY,17200,fixed_price_offer,31078,34.00007843023256
57544,2019-12-31 09:41:34.123364+00:00,2019-12-31 23:41:00+00:00,2020-01-11 11:00:00+00:00,COMPLETED,CNY,17200,fixed_price_offer,31078,34.00007843023256
57602,2019-12-31 09:43:26.969816+00:00,2020-01-01 00:42:00+00:00,2020-01-11 11:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,37.9998095
57607,2019-12-31 09:53:52.284742+00:00,2019-12-31 09:53:00+00:00,2020-01-31 01:00:00+00:00,COMPLETED,CNY,79200,fixed_price_offer,31071,11.799969324494949
57623,2020-01-01 10:51:04.500731+00:00,2020-01-01 10:51:00+00:00,2020-01-08 03:30:00+00:00,COMPLETED,INR,2025,fixed_price_offer,3845,139.98076296296296
57631,2020-01-01 10:52:18.492244+00:00,2020-01-01 10:52:00+00:00,2020-01-08 03:30:00+00:00,COMPLETED,INR,960,fixed_price_offer,3845,139.9931375
5770,2019-07-11 08:56:06.585293+00:00,2019-07-11 13:00:00+00:00,2019-07-19 11:00:00+00:00,COMPLETED,EUR,110000,fixed_price_offer,2569,1.78
57736,2020-01-02 03:10:56.121032+00:00,2020-01-02 03:30:00+00:00,2020-01-02 04:22:43.386000+00:00,COMPLETED,CNY,6880,fixed_price_offer,31078,34.000543691860464
57835,2020-01-02 03:16:38.080738+00:00,2020-01-02 03:30:00+00:00,2020-01-02 06:00:19.783000+00:00,COMPLETED,CNY,54000,fixed_price_offer,20163,11.199974133333333
57844,2020-01-02 03:18:54.102314+00:00,2020-01-02 03:30:00+00:00,2020-01-03 09:30:00+00:00,COMPLETED,CNY,40000,fixed_price_offer,20163,11.300026485
57849,2020-01-02 03:24:44.422103+00:00,2020-01-02 03:30:00+00:00,2020-01-02 03:56:44.912000+00:00,COMPLETED,CNY,4500,fixed_price_offer,31078,39.00071413333333
57862,2020-01-02 03:42:57.505067+00:00,2020-01-02 03:42:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,5400,fixed_price_offer,31078,11.800158333333334
57920,2020-01-02 03:55:24.880760+00:00,2020-01-02 04:00:00+00:00,2020-01-02 06:48:47.534000+00:00,COMPLETED,CNY,5400,fixed_price_offer,31078,11.800158333333334
57929,2020-01-02 04:07:37.358897+00:00,2020-01-02 04:07:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,4500,fixed_price_offer,31078,39.00071413333333
5797,2019-07-11 08:58:15.209638+00:00,2019-07-11 13:00:00+00:00,2019-07-19 11:00:00+00:00,COMPLETED,EUR,110000,fixed_price_offer,2569,1.78
57987,2020-01-02 04:21:58.479455+00:00,2020-01-02 04:21:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,11.800158333333334
57998,2020-01-02 04:29:14.214480+00:00,2020-01-02 04:30:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,9000,fixed_price_offer,31078,37.00010013333333
57999,2020-01-02 04:31:30.083074+00:00,2020-01-02 04:35:00+00:00,2020-01-15 01:00:00+00:00,COMPLETED,CNY,8100,fixed_price_offer,26588,38.000118444444446
58005,2020-01-02 04:47:20.183720+00:00,2020-01-02 04:50:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,7200,fixed_price_offer,31078,11.800158333333334
58011,2020-01-02 04:55:36.827892+00:00,2020-01-02 04:55:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,9000,fixed_price_offer,31078,11.800158333333334
58021,2020-01-02 04:58:54.095501+00:00,2020-01-02 04:58:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,4500,fixed_price_offer,31078,11.799292266666667
58116,2020-01-02 05:03:40.417784+00:00,2020-01-02 05:03:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,3440,fixed_price_offer,31078,33.999410755813955
58211,2020-01-02 05:09:44.417194+00:00,2020-01-02 05:09:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,6880,fixed_price_offer,31078,34.000543691860464
58219,2020-01-02 05:13:23.543395+00:00,2020-01-02 05:13:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,25200,fixed_price_offer,31078,36.99991454761905
5824,2019-07-11 09:00:29.511006+00:00,2019-07-11 13:00:00+00:00,2019-07-19 11:00:00+00:00,COMPLETED,EUR,110000,fixed_price_offer,2569,1.78
58316,2020-01-02 05:18:22.107043+00:00,2020-01-02 05:18:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,10800,fixed_price_offer,31078,38.000118444444446
58411,2020-01-02 05:23:32.569469+00:00,2020-01-02 05:23:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,27520,fixed_price_offer,31078,33.99997722383721
58416,2020-01-02 05:29:33.145524+00:00,2020-01-02 05:29:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,38.999848066666665
58422,2020-01-02 05:33:24.831502+00:00,2020-01-02 05:33:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,10320,fixed_price_offer,31078,34.00016604651163
58452,2020-01-02 05:44:17.616461+00:00,2020-01-02 05:45:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,1720,fixed_price_offer,31078,34.00167662790698
58454,2020-01-02 05:46:59.576207+00:00,2020-01-02 05:50:00+00:00,2020-01-31 08:00:00+00:00,COMPLETED,USD,640000,fixed_price_offer,3340,1.7200003275
58461,2020-01-02 05:48:22.322988+00:00,2020-01-02 05:48:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,1800,fixed_price_offer,31078,39.999289
58490,2020-01-02 05:58:34.526562+00:00,2020-01-02 06:00:00+00:00,2020-01-09 09:30:00+00:00,COMPLETED,CNY,20000,fixed_price_offer,20163,11.150175299999999
58491,2020-01-02 06:00:47.408762+00:00,2020-01-02 06:00:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,11.800158333333334
58503,2020-01-02 06:04:14.190808+00:00,2020-01-02 06:05:00+00:00,2020-01-02 06:12:43.195000+00:00,COMPLETED,CNY,54000,fixed_price_offer,20163,11.199974133333333
58504,2020-01-02 06:04:55.875255+00:00,2020-01-02 06:04:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,2580,fixed_price_offer,31078,11.800661860465118
58512,2020-01-02 06:08:39.722170+00:00,2020-01-02 06:08:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,2580,fixed_price_offer,31078,11.60126511627907
58517,2020-01-02 06:16:50.912864+00:00,2020-01-02 06:20:00+00:00,2020-01-06 09:30:00+00:00,COMPLETED,CNY,54000,fixed_price_offer,20163,11.199974133333333
5863,2019-07-11 12:34:52.348008+00:00,2019-07-11 13:00:00+00:00,2019-07-31 06:00:00+00:00,COMPLETED,EUR,66000,fixed_price_offer,270,1.81
58645,2020-01-02 06:55:52.656907+00:00,2020-01-02 06:55:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,5400,fixed_price_offer,31078,11.800158333333334
5868,2019-07-11 12:37:41.271949+00:00,2019-07-11 13:00:00+00:00,2019-07-31 06:00:00+00:00,COMPLETED,EUR,110000,fixed_price_offer,270,1.81
58716,2020-01-02 06:58:16.452844+00:00,2020-01-02 07:00:00+00:00,2020-01-22 01:00:00+00:00,COMPLETED,CNY,36000,fixed_price_offer,31073,11.600096933333333
58747,2020-01-02 07:06:46.147332+00:00,2020-01-02 07:06:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,5400,fixed_price_offer,31078,11.800158333333334
58825,2020-01-02 07:13:40.596572+00:00,2020-01-02 07:20:00+00:00,2020-01-15 01:00:00+00:00,COMPLETED,CNY,5400,fixed_price_offer,26588,39.000425444444446
58855,2020-01-02 07:18:31.451412+00:00,2020-01-02 07:18:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,4300,fixed_price_offer,31078,34.00077027906976
58932,2020-01-02 07:21:26.713388+00:00,2020-01-02 07:30:00+00:00,2020-01-15 01:00:00+00:00,COMPLETED,CNY,15300,fixed_price_offer,26588,37.99994862745098
58941,2020-01-02 07:24:33.088525+00:00,2020-01-02 07:24:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,4300,fixed_price_offer,31078,11.59945241860465
59007,2020-01-02 07:29:39.252738+00:00,2020-01-02 07:29:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,2580,fixed_price_offer,31078,11.800661860465118
59013,2020-01-02 07:33:38.060525+00:00,2020-01-02 07:39:00+00:00,2020-01-15 01:00:00+00:00,COMPLETED,CNY,3440,fixed_price_offer,26588,36.99942540697675
59017,2020-01-02 07:36:07.733014+00:00,2020-01-02 07:36:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,38.999848066666665
59022,2020-01-02 07:40:09.114694+00:00,2020-01-02 07:40:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,5160,fixed_price_offer,31078,38.00018558139535
59045,2020-01-02 07:45:41.753510+00:00,2020-01-02 07:45:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,3600,fixed_price_offer,31078,11.800158333333334
59046,2020-01-02 07:46:00.865500+00:00,2020-01-02 07:50:00+00:00,2020-01-15 01:00:00+00:00,COMPLETED,CNY,860,fixed_price_offer,26588,36.99715953488372
59053,2020-01-02 07:49:08.838683+00:00,2020-01-02 07:49:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,5400,fixed_price_offer,31078,11.800158333333334
5908,2019-07-11 18:48:12.134575+00:00,2019-07-12 05:00:00+00:00,2019-07-18 06:00:00+00:00,COMPLETED,USD,64000,fixed_price_offer,270,2.1999931171875002
59133,2020-01-02 08:01:53.220474+00:00,2020-01-02 08:01:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,9000,fixed_price_offer,31078,11.800158333333334
5917,2019-07-11 18:51:38.139661+00:00,2019-07-12 05:00:00+00:00,2019-07-31 06:00:00+00:00,COMPLETED,USD,64000,fixed_price_offer,270,2.1999931171875002
59191,2020-01-02 08:05:54.589935+00:00,2020-01-02 08:05:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,2700,fixed_price_offer,31078,11.79871488888889
59249,2020-01-02 08:12:25.828618+00:00,2020-01-02 08:12:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,11.800158333333334
5926,2019-07-11 18:55:45.205385+00:00,2019-07-12 05:00:00+00:00,2019-07-31 06:00:00+00:00,COMPLETED,USD,64000,fixed_price_offer,270,2.1999931171875002
5929,2019-07-11 19:17:17.318079+00:00,2019-07-12 05:00:00+00:00,2019-07-18 06:00:00+00:00,COMPLETED,USD,64000,fixed_price_offer,270,2.0000017578125
59363,2020-01-02 08:31:18.477504+00:00,2020-01-02 08:31:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,9000,fixed_price_offer,31078,11.800158333333334
5955,2019-07-12 07:11:02.455504+00:00,2019-07-12 07:50:00+00:00,2019-07-19 06:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,2776,1.7
59561,2020-01-02 08:46:14.671443+00:00,2020-01-02 08:46:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,11.800158333333334
5960,2019-07-12 07:13:55.864181+00:00,2019-07-12 07:50:00+00:00,2019-07-18 06:00:00+00:00,COMPLETED,EUR,66000,fixed_price_offer,2776,1.65
59629,2020-01-02 08:51:32.178646+00:00,2020-01-02 08:51:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,50000,fixed_price_offer,17945,11.999942592
59642,2020-01-02 08:53:56.987384+00:00,2020-01-02 08:53:00+00:00,2020-01-03 06:39:47.856000+00:00,COMPLETED,CNY,200000,fixed_price_offer,17945,11.999981565
59644,2020-01-02 08:55:34.250668+00:00,2020-01-02 08:55:00+00:00,2020-01-09 01:00:00+00:00,COMPLETED,CNY,18000,fixed_price_offer,31078,11.800158333333334
5965,2019-07-12 07:16:03.893407+00:00,2019-07-12 07:50:00+00:00,2019-07-18 06:00:00+00:00,COMPLETED,EUR,22000,fixed_price_offer,2776,1.71
